312196016835264512,macedoine,Alexandre,Macédoine,Macedon
546968446865244180,angleterreeleonore,Eléonore,Eléonore-En,EleanorE,Angleterre (Aliénor),Aliénor Angleterre,Angleterre
546968446894866432,franceeleonore,Eléonore,Eléonore-Fr,EleanorF,France (Aliénor),Aliénor France
340218573299646464,nubie,Amanitoré,Nubie,Nubia
312196010447470592,france,Catherine,Catherine-Noire,CatherineBQ,France,France (Catherine),Cathrine,Reine
412286752842186752,zoulous,Chaka,Zoulous,Zulu,Zoulou
412286752141606922,chandragupta,Chandragupta,Chandragupta,Chandragupta,Inde,Inde (Chandragupta)
546968446941003788,suede,Christine,Suède,Sweden
312196010560454656,egypte,Cléopâtre,Egypte,Egypt,Égypte
312196016658972683,perse,Cyrus,Perse,Persia
546968446991073281,phenicie,Didon,Phénicie,Phoenicia,Dido
412286752149995520,indonesie,Dyah,Indonésie,Indonesia,Indo,Gitarja
312196010736746496,allemagne,Frédéric Barberousse,Allemagne,Germany,Allemand,Frederic
312196016654778378,inde,Gandhi,Gandhi,Gandhi,Inde,Inde (Gandhi)
412286936024219648,mongolie,Genghis Khan,Genghis-Khan,Genghis-Khan,Mongol,Mongolie,Gengis,Genghis,Mongolia
312196017111957505,sumer,Gilgamesh,Sumer,Sumeria
312196010917101579,gorgo,Gorgo,Gorgo,Gorgo,Grèce,Grèce (Gorgo)
312196016864493568,norvege,Harald,Norvège,Norway
312196016113844224,pologne,Hedwige,Pologne,Poland
312196016441131009,japon,Hojo Tokimune,Japon,Japan
412286752179355648,khmer,Jayavarman,Khmer,Khmer
312196009142779905,australie,John Curtin,Australie,Australia,John
546968446781358082,maoris,Kupe,Maoris,Maori
412286751881822211,mapuches,Lautaro,Mapuches,Mapuche
546968446785552385,mali,Mansa Moussa,Mali,Mali
546968447045599461,hongrie,Matthias Corvin,Hongrie,Hungary
312196009407021056,azteques,Moctezuma,Aztèques,Aztec
312196016700915712,kongo,Mvemba a Nzinga,Kongo,Kongo
546968447058444298,incas,Pachacutec,Incas,Inca
312196012527714305,grece,Périclès,Périclès,Pericles,Grèce,Grèce (Périclès),Péricles,Périclès
312196017179197440,espagne,Philippe,Espagne,Spain
312196016994779136,russie,Pierre Ier le Grand,Russie,Russia,Russe,Rusia
312196009537306625,bresil,Pierre II,Brésil,Brazil
412286752229687306,cris,Poundmaker,Cris,Cree,cri,crees
312196009813999616,chine,Qin Shi Hunangdi,Qin-Shi,Qin-Shi,Qin,Shi,Chine
412286752116572163,ecosse,Robert Bruce,Ecosse,Scotland,Écosse
312196007569915904,arabie,Saladin,Arabie,Arabia,Arabe,Arabi
412286752250789908,coree,Seondeok,Corée,Korea
546968446769037314,ottomans,Soliman,Ottomans,Ottomans,Ottoman
412286752603242497,georgie,Tamar,Géorgie,Georgia
312196007020724235,teddyelan,Theodore Roosevelt,Theodore-Elan,TeddyBM,Teddy,USA,Elan,Amérique
312196017011556352,scythie,Tomyris,Scythie,Scythia
312196016986390528,rome,Trajan,Rome,Rome
312196010078109696,victoria,Victoria,Victoria,Victoria,Angleterre,Anglais,Angleterre (Victoria)
546968446508990475,canada,Wilfrid Laurier,Canada,Canada
412286752468762624,paysbas,Wilhelmine,Pays-Bas,Netherlands,Pays bas,Paysbas
713765785037963314,colombie,Simón Bolívar,Colombie,Colombia,Simon,Bolivar
713765998779564053,mayas,Lady Six Sky,Mayas,Maya,Mayan,Lady,Dame,Ciel
738401650158338088,ethiopie,Menelik II,Éthiopie,Ethiopia,Menelik
738401648774217849,catherinemagnifique,Catherine,Catherine-Magnifique,CatherineM,France,France (Catherine),Cathrine,Magnifique
738401650691014717,teddyroughrider,Theodore Roosevelt,Theodore-RoughRider,TeddyRR,Teddy,USA,Rough,Rider,Amérique
763306573459619840,gaule,Ambiorix,Gaule,Gaul
763306600022409267,byzance,Basile II,Byzance,Byzantium,Basile
785886014254088253,babylone,Hammurabi,Babylone,Babylon
805059387294482432,vietnam,Bà Trieu,Vietnam,Vietnam,Trieu,Triêu
805059464070823947,kublaichine,Kublai Khan,Kublai-Chine,Kublai-China,Kublai,Chine
805059515640578068,kublaimongolie,Kublai Khan,Kublai-Mongolie,Kublai-Mongolia,Mongolie
824727325240590406,portugal,Jean III,Portugal,Portugal,Joao
1044650745577865236,kongombande,Reine Mbande Matamba,Mbande,Kongo,Kongo,Matamba,Matamba
1044650770559160381,romecesar,Jule César,César,Rome,jule cesar,cesar
1044650799827009618,lincolm,Lincolm,Lincolm,Amérique, Abraham Lincolm
1044650818969796608,sultansaladin,Sultan Saladin,Sultan-Saladin,arabie,S saladin,Sultan Saladin
1053034814753742878,persianader,Nader Shah,Nader-Shah,Nader,Shah
1053034907510779914,ottomanmuhtesem,Soliman le magnifique,Muhtesem,Soliman le magnifique
1053034907510779914,japanyokugawa,Tokugawa Ieyasu,Tokugawa,Ieyasu,Toku Ieyazu
1067579355389235283,chinayongle,Ming Tongle,Yongle,Chine,Ming,Ming chine
1067579340163915826,chinaqinunifier, Qin unificateur,Qin-Unifier,Chine,Qin (uni),Qin (unificateur)
1067579315472044112,chinawuzetian,Wu Zetian,Wu-Zetian,Chine,Zetian,Wu Zet
